rep,fold,accuracy,recall,f1_score,features_selected,time_selection,time_total,train_time,pred_time
1,1,0.825,0.8257575757575758,0.8240100565681961,"[1670, 1540, 9719, 4191, 8845, 5004, 765, 8935, 3147, 3035, 619, 2639, 2979, 1231, 8422, 6914, 5586, 8501, 7822, 5472, 1234, 1811, 7318, 9749, 6747, 1512, 6125, 7747, 3241, 5045, 9465, 8703, 8050, 5652, 243, 2372, 4289, 1605, 7219, 3521, 3719, 6824, 697, 9586, 4492, 3381, 5880, 9278, 3221, 293, 3782, 9641, 2097, 2021, 4325, 6427, 3364, 1375, 5866, 3013, 2699, 435, 7907, 5938, 5079, 7147, 6133, 1437, 7524, 8017, 326, 2126, 8367, 9237, 5416]",1.3019349575042725,1.5403058528900146,0.20993900299072266,0.0035371780395507812
1,2,0.925,0.9267676767676767,0.9245757385292269,"[1540, 765, 243, 1670, 4191, 2639, 8845, 9070, 1231, 8792, 5045, 8322, 1605, 3986, 7856, 7524, 7520, 6914, 9446, 1811, 5866, 8805, 1512, 3780, 5004, 4492, 6098, 1750, 2372, 6427, 9134, 7747, 435, 7219, 3035, 9641, 7822, 7499, 1475, 85, 8935, 7318, 731, 6624, 2979, 8869, 8422, 4653, 2254, 2076, 8191, 2636, 9886, 2797, 7907, 9275, 5801, 5800, 6509, 9511, 3515, 8317, 8017, 1210, 2441, 6492, 9734, 619, 2126, 6824, 9790, 2203, 697, 7315, 7260]",1.2956318855285645,1.5100085735321045,0.21035242080688477,0.002002239227294922
1,3,0.65,0.6464646464646464,0.6464646464646464,"[1670, 6914, 243, 7074, 4191, 2372, 2979, 2639, 1375, 435, 5866, 2308, 6427, 6098, 9070, 8367, 9886, 1231, 3577, 3719, 1605, 311, 3364, 1811, 8322, 4959, 1999, 413, 2817, 6428, 8845, 7524, 994, 130, 9941, 7747, 5082, 5810, 3147, 1540, 1399, 2021, 1461, 8148, 1515, 7242, 3691, 765, 7993, 8136, 7219, 5795, 9616, 9641, 7856, 3820, 1475, 4188, 619, 8359, 3951, 1257, 9026, 85, 3515, 8435, 7907, 3776, 1750, 8805, 3302, 4186, 1234, 1312, 1754]",1.3051762580871582,1.5173850059509277,0.20765972137451172,0.0025107860565185547
1,4,0.825,0.809462915601023,0.8156682027649769,"[3381, 5004, 2979, 7524, 765, 8317, 9092, 1540, 3780, 2308, 7400, 2643, 9278, 243, 8367, 7340, 2817, 2372, 1512, 1256, 3577, 8845, 1375, 2408, 5804, 1670, 3691, 413, 9616, 1231, 1437, 5810, 9586, 9446, 7733, 1605, 4191, 856, 2865, 3364, 9749, 6914, 6764, 5866, 7993, 8360, 6585, 7093, 981, 9649, 2524, 311, 7627, 6560, 375, 1811, 8422, 4237, 3967, 8784, 8460, 9026, 8126, 3515, 619, 839, 1848, 5757, 6366, 7920, 3892, 4959, 8148, 7822, 3258]",1.279231309890747,1.4847908020019531,0.20118284225463867,0.0033752918243408203
1,5,0.8,0.7800511508951407,0.7866666666666666,"[5004, 2372, 85, 7524, 4191, 243, 2979, 1512, 1605, 7318, 7520, 3982, 5866, 697, 1999, 2806, 435, 9134, 1670, 1540, 1475, 619, 2817, 8848, 765, 2441, 7747, 781, 2308, 5082, 9278, 4732, 6914, 3691, 6907, 3013, 4895, 2328, 5810, 8845, 7499, 3954, 8377, 413, 1231, 9511, 8367, 763, 3620, 8501, 8422, 4966, 9659, 311, 6811, 9070, 4289, 4556, 4492, 2639, 4653, 6624, 7856, 3577, 871, 9584, 7870, 9658, 1095, 8266, 1974, 9749, 3986, 9616, 4483]",1.2789008617401123,1.4923317432403564,0.20952320098876953,0.0024025440216064453
2,1,0.775,0.7651515151515151,0.7678916827852997,"[9586, 2639, 9134, 8422, 765, 2979, 4191, 4492, 8703, 1670, 1540, 5652, 7822, 2372, 9446, 6509, 619, 1605, 8841, 8845, 948, 243, 5866, 6914, 8322, 9749, 5800, 85, 1363, 7074, 1231, 1234, 2335, 2254, 2283, 8017, 7318, 9431, 7524, 7315, 2636, 2408, 9641, 6624, 7907, 5004, 5420, 1811, 1388, 5472, 1999, 859, 7260, 2126, 2541, 8501, 3990, 2866, 718, 6243, 6133, 1475, 4289, 8797, 697, 6933, 6564, 7747, 413, 8816, 7195, 8266, 4688, 4075, 8425]",1.2719073295593262,1.4843580722808838,0.2080228328704834,0.002430438995361328
2,2,0.85,0.8434343434343434,0.8465473145780051,"[9886, 2979, 5866, 5004, 4191, 1540, 7524, 1670, 243, 1231, 7883, 2308, 3577, 8367, 7074, 6914, 8845, 5420, 765, 1512, 311, 3364, 619, 5192, 2817, 2639, 9278, 4959, 9616, 6098, 6824, 413, 130, 1605, 9641, 8136, 1811, 9749, 9511, 9070, 3691, 157, 7822, 1095, 6096, 9586, 8359, 8435, 5810, 6480, 3951, 8422, 7993, 839, 9516, 7318, 3381, 9446, 3604, 7907, 4839, 9026, 8703, 3628, 1375, 6427, 326, 8869, 4483, 7520, 8191, 44, 9649, 1437, 2762]",1.2739195823669434,1.4856247901916504,0.20849204063415527,0.002211332321166992
2,3,0.925,0.9217171717171717,0.9238095238095239,"[7747, 2372, 8501, 1475, 5472, 435, 697, 243, 4289, 7524, 9070, 7196, 85, 7856, 3515, 6927, 9886, 1512, 6098, 5866, 1670, 1605, 8805, 2806, 1540, 2501, 765, 1231, 619, 4191, 5235, 8845, 9749, 6970, 3362, 7219, 6427, 1882, 7897, 6912, 3035, 839, 2979, 8105, 6907, 3986, 6914, 8288, 4653, 2328, 7031, 2126, 3004, 3061, 9584, 7899, 4972, 1661, 9658, 6133, 8422, 1293, 6243, 6385, 718, 4420, 7315, 7260, 9477, 2524, 6003, 313, 8774, 8935, 4879]",1.2785956859588623,1.4864239692687988,0.2036876678466797,0.0031414031982421875
2,4,0.9,0.9053708439897699,0.898989898989899,"[765, 7524, 4191, 2639, 8935, 8322, 1670, 3780, 9446, 9092, 1256, 7400, 6040, 8317, 2372, 6914, 243, 3147, 1540, 1605, 4188, 8845, 7822, 4492, 3719, 1512, 9641, 1231, 9790, 7907, 1461, 8266, 1375, 9070, 2979, 5004, 2817, 3967, 1767, 9305, 5810, 2308, 2865, 1234, 8422, 1021, 1811, 9465, 2254, 3691, 8367, 3035, 5866, 6907, 3515, 311, 3364, 2643, 6747, 8792, 4959, 7070, 994, 6427, 468, 758, 6098, 839, 4483, 7018, 3782, 8435, 2927, 4, 413]",1.2730419635772705,1.4911305904388428,0.21457695960998535,0.0025110244750976562
2,5,0.725,0.7148337595907929,0.7163120567375887,"[2979, 1670, 5004, 8845, 1540, 3780, 1461, 6914, 1811, 2817, 9278, 2643, 1231, 3691, 619, 5082, 4191, 9616, 2308, 7733, 5810, 800, 1512, 243, 8367, 765, 1375, 375, 311, 2865, 3364, 413, 2639, 6824, 7520, 4839, 3577, 4369, 1812, 9504, 9511, 9649, 4959, 5866, 8935, 6510, 8590, 7993, 1437, 7524, 9459, 4653, 8422, 1605, 9941, 130, 5902, 2372, 3604, 435, 3035, 8191, 1095, 9026, 5800, 5186, 157, 3381, 6427, 7242, 44, 4613, 7855, 839, 7920]",1.2734565734863281,1.4826548099517822,0.20488238334655762,0.002809286117553711
